mfcc_11_std,mfcc_2_std,mfcc_9_mean,mfcc_1_mean,mfcc_5_std,mfcc_4_std,mfcc_10_std,label
4.126869859974297,6.403181026755301,11.847910988117793,76.09542382920708,3.4304870128897718,5.272903352450602,8.416341411776108,asep_tutup
4.807991201478522,13.758578327833789,-2.0621682562271877,105.07975218286823,11.65249807264548,18.91732061221427,20.818236727252426,yotan_tutup
5.816457414341598,24.703269653932857,-5.70024187546829,104.91675460924776,13.649833928100067,13.019023983046711,21.49460804437964,yotan_tutup
6.185442449813075,5.677770706766755,10.125527619981726,71.56382357433121,6.699242874701954,5.812713965408697,8.203545971722827,asep_tutup
5.246339898492,14.04458659059828,-9.555112409337198,62.29145993428504,15.033220410399597,13.679497467280244,19.749712590019083,yotan_tutup
3.6034907958775517,12.87318618493821,0.1274894090026313,24.019811116257355,5.741720767838083,5.68686791046121,12.059509729392992,asep_buka
15.223189950109598,37.754159706264076,4.761691640619095,154.25285247001977,15.315444212112425,14.17524012587428,17.29868039535002,yotan_buka
9.314985960463604,31.621528553219616,12.389445725154513,146.54506888193774,12.455736832886657,10.934754756524189,16.40195039310241,yotan_buka
11.208504868850358,44.42965296170938,9.607917709404004,148.95219477256876,15.646020363043762,14.194287793436283,18.367482368105122,yotan_buka
4.840851734797326,21.267986510370278,0.9458270767052024,31.251878716064496,6.348083690354373,6.126830927890267,11.142024481752255,asep_buka
4.3901601371439085,11.284611389617414,-7.065950454105348,49.116135409787645,16.21356633411827,16.01859846079489,21.583392129925393,yotan_tutup
14.25009508621249,20.2926743000359,0.3671175841000226,43.15596251043912,9.041215293832598,10.5142890708762,14.734310451683696,asep_buka
6.106688229929508,18.76846381391104,-6.897886440204743,88.6631635108116,17.73201447239466,14.558915433575228,19.422985275363693,yotan_tutup
8.279133120604365,36.244142769237406,-2.431443855533028,77.81544788248347,10.56292947347824,19.47637604134304,12.441501803965764,yotan_buka
10.45953664101326,44.24963204506586,4.713123828377939,139.997432346026,18.189672457689806,16.470563620365425,15.84058421605862,yotan_buka
4.762909380209205,13.493565234571857,-1.5135825301068613,50.370119041801566,6.948219526708004,6.251383783602136,12.479456715345119,yotan_tutup
9.652970149314129,48.72462974828432,4.846211332169205,129.91414483524022,11.343826298096515,17.84573436619431,18.883111818244316,yotan_buka
6.742256662466307,14.931492543953503,-9.365615635179994,58.13432203490559,13.210346238875765,13.293643635929536,18.7382349005581,yotan_tutup
6.38301930338452,15.198371976496992,-7.865305248324592,102.5956389677831,8.843024376786271,13.19520834240167,17.42769759794392,yotan_tutup
7.308384484238508,14.792449608715389,6.467198700919564,86.97575672866061,9.353387132897339,9.04713789041584,14.714020311493089,asep_buka
14.554628216490293,41.0103878391439,10.477586855181674,112.25316453109555,14.953531675132393,21.01997630378741,16.67730239571367,yotan_buka
3.15731197645462,4.656276685402123,2.2122346900748373,7.982769247730059,3.1962671569281347,3.866998606171494,3.03317048531533,asep_tutup
5.7170006691410835,5.7368580338246415,14.320828112486048,73.61934780084704,4.507260046421309,5.772777676780793,7.456237688076372,asep_tutup
17.00497419266184,39.802899902957776,8.423969176269662,144.3110748973246,13.914413911887204,13.333032140902162,18.122999773495557,yotan_buka
14.285694725876832,11.435629216351124,-11.226955894948935,131.88842203070644,11.05452493877854,12.220846476486264,13.206645994651206,yotan_tutup
10.119729253105165,32.229442763913326,4.627440438351043,131.43024777218054,12.308754966830083,17.506764628019795,14.821725132741383,yotan_buka
9.201642582060794,43.143516620736825,2.9459387536124653,136.22023806080782,17.449083885237272,12.70817144123896,12.687410270357983,yotan_buka
10.940143601178491,10.114166482577323,-9.045605065923972,128.90221796194186,10.335888493388905,12.864932940175892,10.776512637661378,yotan_tutup
5.9340043126369775,13.139390620479057,-5.7722980025959005,106.69820263197204,9.9547596007745,19.31350522729139,17.633529378500285,yotan_tutup
2.8087748067033154,11.254732236075151,1.8760765392775622,47.094175378012004,3.1839091600238443,10.385451148621838,14.753700288242722,asep_tutup
4.503057327876487,14.41179316056068,-4.397536675723663,96.58225817760707,11.453092297791182,19.83036474269523,19.1302173661228,yotan_tutup
4.138292294996813,12.530073239224174,0.03066073538802575,19.18766408445126,2.1229011778889255,7.176496757402826,5.492705357668874,asep_buka
14.125082748777803,39.658815966896455,1.8400838439801404,115.74304895150944,14.719135340341158,16.452603785313606,14.786099188913544,yotan_buka
6.499044214524901,15.157544276061268,-7.861082838808894,102.94977803685505,8.857642463163526,13.30782952600238,17.324625789629238,yotan_tutup
4.138791204934854,9.731109345766615,0.03688560334498125,21.81665879564159,7.062928073736819,4.063652719491392,7.830682205106504,asep_tutup
6.533013869815749,4.255004594326054,17.79020389316243,68.52922021004315,3.2063233739332944,3.710248270453507,7.1332059074959675,asep_buka
9.720026969270569,15.57124378257085,5.040564781293899,83.92839048880693,8.974619214814414,9.601879658001868,15.925856466346316,asep_buka
3.7530216178289555,6.77025238536652,9.052132015695834,135.52766790845632,7.581361489170014,6.711344814252035,3.070369746675682,yotan_buka
13.320031887472005,66.4806900316112,3.549809007144924,134.0857010996041,15.010229006083147,19.971401341450612,17.28458042759085,yotan_buka
5.482142436686427,8.622086754149423,-0.7750241419108199,17.42854408637672,4.341441257460163,4.261453700544096,9.86341381965819,asep_tutup
9.763165315781954,38.498353842327795,9.008240144546741,150.49802699424293,12.365083026935928,11.540443133185438,16.947691424357046,yotan_buka
3.7950276173617272,23.059623117148586,3.371450985033413,47.582765453826845,9.294685074883741,7.262814867587262,13.38667274571405,asep_buka
4.705630134885486,10.796417092613483,8.007750516436573,139.52294338162244,15.798287087405354,8.620167144608029,25.723670870484668,yotan_tutup
10.769325943968848,20.959044647901315,3.289886338456112,78.87223775378827,9.05654582264663,10.886209476336353,16.09653177273821,asep_buka
2.3077440689721636,5.810579534292549,1.077435416544899,15.225932886849792,1.5620525477983298,2.3582641223277707,11.2178021648986,asep_tutup
6.353200364717908,4.619596688247857,11.292238144179299,65.39512096889494,3.525700776793878,4.751012524832046,6.119977496545899,asep_buka
9.053344680622176,35.80945179168126,7.853034667204426,145.87803652585725,12.117118263800055,11.811815582752175,17.067177087801173,yotan_buka
4.9777800887352734,4.555985854099401,8.956275043040803,69.98722972466655,4.28301195856997,3.8430608554731567,8.108657964942998,asep_tutup
3.7736043808482167,5.044367455745335,-0.038590569943764,16.824033664117454,3.852738118256235,3.4570914278383342,12.005270413278856,asep_tutup
5.092853932775841,8.476633093763422,18.770420747768657,61.40135921018256,4.915332130236915,9.527651945965545,6.691655897876071,asep_buka
6.6960198925826155,13.660792205668205,-12.390401205642975,67.24288075678693,13.409418579733636,12.056756619036879,20.252178422204274,yotan_tutup
14.18922177491009,24.48778738723729,1.034739943794999,78.17659735305408,9.492259865860364,9.52111212007651,17.470440458001192,asep_buka
5.50004171173395,7.387239541569732,11.919861430469984,78.85297202262895,6.038763424820128,5.48858175217454,7.506532904705173,asep_tutup
3.714978553601975,6.909858978436312,8.082508390052569,122.68795129458559,7.557059583715093,6.495182869092683,2.866865056028056,yotan_buka
5.388976119991424,5.905634421825393,13.12899728641171,80.94265271469175,5.458433899660805,6.243744677506553,8.306428304632894,asep_tutup
4.434047410029936,5.29221008917623,3.7815582464653503,28.326519859968048,3.3415977718982086,3.952456266952248,4.374930939158093,asep_tutup
2.938715680097725,5.535331447611161,-0.1655215562976963,11.306194927679076,1.408094037206789,2.2300453868700574,8.250982420746274,asep_tutup
6.86651920281449,18.492391530778058,-7.880871361986681,80.57219574207201,18.895882222177686,13.704534752837613,19.38475409046579,yotan_tutup
5.6428061374279,5.637321782864605,15.877452227336564,67.61209073993982,4.940142635761742,3.7980086053595983,7.193081343260584,asep_buka
6.016823750540829,8.215921976570206,6.933539999387886,58.09469289180349,5.111485655689405,4.160965780085169,10.476078032190006,asep_tutup
5.538653469467355,6.060520159744628,11.0036589696523,75.83426482257127,4.970500131968478,3.8663607225469905,8.36739490513322,asep_tutup
2.7250066317804875,5.790093975211986,1.5449673966051642,15.603592742214857,1.8248757688763422,2.562010014702636,8.547288461818807,asep_tutup
8.506018551253984,19.24935069986819,4.463914856392427,75.57365779039782,8.560319448115333,8.428414788211526,16.016926805295217,asep_buka
2.367643702786656,10.574578819463245,2.351343443185705,22.995399627357923,4.823435653726292,4.322206797320708,6.501466381978313,asep_tutup
3.601150222204541,10.383434174647082,3.563462144710131,48.90206076117433,5.9360707222800135,6.751537027064015,5.363226479074426,asep_tutup
5.584979911831807,8.475850433352585,-2.98520860530369,21.37081321770474,5.114069676231332,4.739442745898647,6.526389046201808,asep_tutup
3.728987990363894,4.71515017179051,9.126882927144594,69.88392765495085,4.763829891306177,4.70175837926134,9.150757195625932,asep_tutup
9.794565897541208,16.97789090255182,0.811715892866662,27.5815733963943,5.963384986174515,11.168529132572381,10.921516987916126,asep_buka
5.953465666452552,7.579435593583689,6.410991064095162,68.39303098200055,5.518212839893945,7.403485232775303,9.531415549493422,asep_tutup
9.920094522822453,34.64547972124455,4.270970058157494,130.7569492002808,12.590099895482492,17.04969254966284,14.455561141435524,yotan_buka
5.358227133088825,9.826461002088516,14.294914819818986,61.70900900461918,5.402427199121344,4.486683086185072,4.931084518414842,asep_buka
6.579156089393849,14.000232257946228,6.314347451769887,125.87276884083799,8.897294026406769,6.896788844151249,5.352972251990093,yotan_tutup
8.388131016866629,25.750798853303923,-2.303647916193013,84.49655913636046,6.826235929603392,20.20645718201942,10.528180618678578,yotan_buka
4.347041355733982,18.227263919428147,1.4795078481473964,21.146488395596432,2.0339701734273845,6.906171117399269,8.429249752834393,asep_buka
6.361878852260757,14.540980383510707,-0.879317484108777,24.290071416423334,4.974763024744489,7.899457775298378,14.562567755417094,asep_buka
3.7785689310042097,4.417247979980594,9.26839810721297,72.96764011253599,4.438603376505634,4.93908622657566,9.110821797338623,asep_tutup
5.86235837785414,13.324940627362011,-7.017811641852515,56.846515036419575,16.636925778319995,16.71374930819941,22.06333254476665,yotan_tutup
8.2324212749647,9.798562405380082,7.5064033451346655,168.99124034819695,11.402962658946805,9.301881378741236,14.763591020259332,yotan_buka
5.35213383866904,7.550773404090527,11.994783642740565,83.6486557106558,7.766234662438296,7.303650058623093,9.43161881730005,asep_tutup
1.7191778589641107,5.236768405506321,0.40872945089451157,9.346971865583157,3.4696563944522634,2.6996935205414374,9.829236360424979,asep_tutup
10.372807577122053,22.043403391012134,1.7406074748153666,156.885173813112,11.059059066109727,8.705399263038691,15.285954531161611,yotan_buka
15.20287402319185,26.422293208288593,2.3547508203671605,86.14289907407247,9.168114273818274,11.44524119061635,16.434283080663842,asep_buka
12.96738451035797,20.563163396023267,8.144528058405692,139.95056906140206,11.739589349153022,12.540337768018425,19.974178541930854,yotan_buka
0.7996214580213832,6.714286579576493,-0.4632490831084715,7.961452017565578,2.6889238224635448,2.081836124082484,5.692833660759573,asep_tutup
6.492469792964811,20.585121470614794,-3.436066241377058,93.28071960900574,14.713302098725627,18.426433238431763,16.553483024071088,yotan_tutup
5.291046884828253,4.7841222742525265,17.728179823779808,66.53210909664124,5.477438877171193,5.581976385310299,6.854026672904401,asep_buka
5.766707013787688,7.4744131211834635,15.957047322889263,82.27452786614663,4.800538415365572,3.7267466247796457,5.8832215201433815,asep_buka
11.258431880609841,15.614304489026285,4.402460651033464,129.13934530134182,11.721994045882598,14.943227161832956,17.254571616649837,yotan_buka
5.071853818710964,19.43277457609835,-4.22751505264576,86.9135793287485,15.105882658308758,19.39419695888594,17.7852369785308,yotan_tutup
5.432183984982028,5.244123312747967,14.549514556556773,79.81107383543767,5.083471588264722,3.2378431727602304,6.489011233881717,asep_buka
5.129415650024003,8.806971308336252,-0.7322047584933529,17.10829480421692,4.07770001742552,4.016229776058084,9.75384976844813,asep_tutup
3.369486029790618,9.166402757280208,5.145480124437822,42.39292946375507,4.986254894661255,4.9288352941224165,5.168191605616847,asep_tutup
6.170601179829985,17.468246540769865,-6.98956563094782,107.21591351921558,12.766907211430334,9.561953884881396,24.581985434313783,yotan_tutup
5.5525685529606825,4.631271491540449,14.259710012082081,67.19875660322101,5.639252465076739,5.4285723326088355,9.3808023013124,asep_buka
6.083805668166816,15.42603805248529,-8.551241759643869,49.994546525912234,14.926770253609629,17.06024517255594,19.935330570811963,yotan_tutup
5.407584421381717,14.296804716240874,-5.367104357362439,50.73877471720878,16.55758826251167,16.889145743991172,22.53642217222382,yotan_tutup
7.707606239399829,17.59122717603317,6.566637148710663,78.82146370540703,7.591486876210446,6.7942538441740945,9.395838401852343,asep_buka
6.536934004345287,15.096487912150897,-7.994460689908962,103.03829409112896,8.857320149119328,13.376338044507277,17.333176551504444,yotan_tutup
6.199042431007489,6.98073030331949,0.07988501792884618,23.467081321298682,5.7468219839139865,3.4419676474449394,13.832422911262167,asep_tutup
9.267703980245896,31.637378087706594,3.651674646144681,128.83886450487617,11.497365154466873,16.957525044528655,14.486347874157289,yotan_buka
5.350564062038069,9.294709774110293,13.714386064810338,58.297396576250556,5.514590914656402,4.406531403791805,5.289229895972158,asep_buka
11.306045942207572,35.87604397856701,-0.4192263521713141,93.64746885098856,14.404608622965725,19.56890745864196,14.080086354068975,yotan_buka
14.086401811096563,21.393364604262814,0.10866498277803881,41.58809498916691,8.845265779764208,10.41350803326475,14.27415346763535,asep_buka
7.518327004913821,16.66842155064387,5.832468147957413,76.05735617051056,7.798007493556381,6.893471442098553,9.449246629708021,asep_buka
2.2933238658228037,16.233047919122225,-0.6529007184739737,18.18977303903768,3.020639104803735,6.251823620213474,4.2012892554913766,asep_buka
4.8214857691224156,22.709406167831137,-10.002480666974158,108.7086560102533,15.216227748787713,11.589102987757368,18.722847635243813,yotan_tutup
14.447021471854674,22.74489205526504,-1.0413892845025232,48.56104497925262,6.4974549010721425,12.554357069222462,14.669303383095723,asep_buka
4.082884545013553,6.029543086034551,12.284397610162648,78.21868299261047,3.382021559172393,5.14926228214496,7.911017695152839,asep_tutup
9.03845143654097,15.86812139344824,-4.585998038946104,138.5535322013334,9.328164836302662,13.35803617902987,20.658187728073006,yotan_tutup
5.620717439798377,17.76632382264143,-2.8003055672235573,98.43050707695107,11.226628545813174,18.209367752791078,20.250626256084896,yotan_tutup
5.332270132593094,7.47282197527874,12.082185506047582,83.93385852496151,7.764372808126469,7.263450202331069,9.364728642564717,asep_tutup
5.419707960518659,14.259787438391912,3.7345633465086947,132.91295343165586,12.750279398087521,10.478823304476828,23.436177137787144,yotan_tutup
5.062635911444379,4.808898503074291,17.43603380290674,66.71886907659326,4.952870536859494,3.783747533837516,7.446667492323201,asep_buka
4.584289451677942,8.289962857556295,17.45345064241124,55.71547773840298,6.3544457705419575,4.385564192921025,6.364392670200747,asep_buka
11.175384597872585,43.803703776902545,9.390724030722104,148.51000626900048,15.871452434894621,14.526373263406033,18.308318218554625,yotan_buka
4.352722217349936,6.5856803183871,3.4240203007322716,56.020800275958024,3.203241368313485,4.118675648866373,8.235623671742829,asep_tutup
12.293765554950774,28.337693073648765,3.252232699895839,128.45798603053828,12.544493217261186,14.149316045457086,16.744325090557098,yotan_buka
9.970387566251828,16.009814937303656,4.878586016699838,77.17089874661669,7.70007966269407,9.64718283470607,13.705679361154369,asep_buka
5.265164934620574,6.1109620722725095,17.949496701758346,64.73345682828169,5.621353999610807,5.716080139113328,6.820095005804489,asep_buka
3.036716738696105,8.905141565812464,0.4142833503380576,11.97872734728735,3.805690920887355,2.6353075746728174,7.7307211416501485,asep_tutup
10.304708300280959,23.519773256918935,5.45178864765088,153.07687548308843,10.670812996451,10.300847482262334,9.032378930544876,yotan_buka
6.028839257658608,4.758703734873844,10.343723431854842,75.91240641142744,5.170506240328603,4.749178750973822,8.414846296996716,asep_tutup
9.900381296084127,23.90284308599862,3.8392366422220947,160.40371477405026,11.260643346826008,8.896039851766782,14.384422304434423,yotan_buka
4.478504152485071,14.59342180850756,3.951195545136184,54.7775939106938,5.32709343971184,7.574521057365269,5.838501591559614,asep_buka
5.760236110210733,23.305362298370675,1.8153798713888607,31.337802811996394,5.917987681785739,7.675590866055005,9.105987204259442,asep_buka
14.566891147394795,49.31576048937947,14.453241979461444,157.51185945585104,17.189155841231667,13.920091006557806,16.39116588209221,yotan_buka
9.701002611830448,48.51346370523774,4.874255223984124,129.99419885977025,11.261925600078198,18.12428012187165,19.01103518166665,yotan_buka
5.923863752203359,5.984146565608935,22.3727184135175,68.61161370036389,5.356175569151332,5.443039687316631,5.213944151729565,asep_buka
4.628391812672628,13.644686223074768,1.9423177019554478,135.81707347403264,12.719997388278724,9.289449858216924,21.87128691063415,yotan_tutup
5.594446232686845,8.444252364992868,12.055010668787395,79.09145816683518,7.790530654832829,7.410051065656386,9.94294464729718,asep_tutup
13.770872439023917,41.52957807382793,5.6950839908469035,135.2347418040349,16.133361118783828,16.684965005589955,18.22419190659821,yotan_buka
10.227927420282525,21.307470145234117,-1.2026561954978736,125.12970917805656,10.99277247494693,8.082207424399042,13.143606675854251,yotan_buka
3.8012373097534597,3.716331207460094,4.139807768624257,7.063182346191863,3.110877851558304,3.254497741016423,3.4349863368457707,asep_buka
11.58558545123478,42.858726846321325,-1.622788746806846,143.4591334935571,13.446547731438994,13.63922141641232,21.98828429891934,yotan_buka
2.957257811033345,8.811225728995026,1.1137387214315295,13.999823959705601,3.3711562877932484,3.851139525241812,5.47354652369601,asep_tutup
4.784140677184069,21.9627669237536,-10.074901815329826,110.217490761282,14.794408283533848,11.676582084626192,18.5560280651287,yotan_tutup
10.419860137593536,33.79870703951852,6.7998178335703106,137.2060209323114,13.205766124827017,20.352811392892402,14.297183654486428,yotan_buka
14.538222935787696,41.85582439347088,4.705543058901561,112.73783580866294,15.471855512368776,14.941624331735738,15.231812724549652,yotan_buka
14.074395873891163,41.85388197187991,8.34891490595446,108.9441557716708,13.948788103037435,21.50847563780213,16.23363552346078,yotan_buka
3.303458881671709,11.605570768411487,2.243186708629458,42.01668382438785,5.167440339842097,11.868571146759539,13.873904073366656,asep_tutup
9.126333702778794,17.850122439089635,-1.5324732986512417,34.722739017250774,5.275720547064152,8.820169825982116,14.287718176100254,asep_buka
5.385123413277292,6.4545925698983915,16.388790871432974,70.57648011788307,4.535637375174608,4.1424484817690495,7.677076048666579,asep_buka
6.031944411867665,16.862803288639913,-4.2581195560243765,111.48209819444737,11.79252130353835,20.842798898836463,20.755476871301,yotan_tutup
5.045199188536301,4.664384511910686,15.507398225987624,76.51250039535942,5.413694122213059,3.940229276868559,6.745756387068171,asep_tutup
5.375485316964765,8.499084880310688,-0.2413170137943708,17.46038020238552,4.498199706742227,4.015927511948758,9.53979783407559,asep_tutup
5.408195310610274,14.475560456882395,-5.293382506953972,50.63277423604771,16.536284264961935,16.83453305365736,22.615486901971025,yotan_tutup
5.467204001727596,14.708093051959448,-4.109204161760339,131.1043804985729,12.484047466303297,14.064680326621147,21.382149596575204,yotan_tutup
7.72932262122734,14.89241553701522,-12.912476310271831,121.96634825912642,5.308920398849535,12.780448452057435,12.55775664177803,yotan_tutup
5.49437780930458,17.105505508066365,-3.965603101038143,110.1975731207584,11.779384570290746,17.799772963747614,19.82690179380925,yotan_tutup
9.397863212317155,25.425190616956606,2.8632609275789807,153.60921186330054,9.953481359920271,10.24203175131122,13.898715993615227,yotan_buka
3.2263254369911203,4.338095006686586,-1.0803757073944886,14.83991553653138,3.821327842000399,2.2156782857292465,10.848541301651489,asep_tutup
3.9477846828097674,14.59971533341428,4.05147056995557,120.65174895966142,6.722875496321156,6.635299066576687,6.811772456702828,yotan_tutup
3.534683829768722,8.633586034055016,-0.6181150103041751,10.31894658141401,3.144459428071702,3.8016853032777678,5.204940077930677,asep_buka
6.444142347355591,10.80576587423954,-5.007964007938178,130.9212521606305,11.784174306062292,9.334471947085872,18.62074648554718,yotan_tutup
13.40114288472296,54.411547829384276,6.969638289386847,134.2563210126041,14.125466243114412,19.514743684445357,18.237830315471445,yotan_buka
5.78692336683581,24.655035310468506,-5.982462170792053,102.5042764382105,13.228812080972867,12.353499312313025,21.73453810062788,yotan_tutup
12.307972432111308,40.14994823488726,6.450067357476558,155.5852082188013,13.492754976299057,10.657807279939481,13.566314694855391,yotan_buka
9.93777421707418,34.73152131484139,4.399362816676612,130.7008721296071,12.665785863695016,16.996729778557324,14.342916651874226,yotan_buka
6.68417369724768,15.926400677059702,-9.516021744159227,59.70066811496449,13.077696266653604,13.62529407423072,18.687370810738663,yotan_tutup
5.436626621678085,17.18800759961993,-2.4947582651572726,123.99845132860376,7.614753197754913,12.38298789467998,17.658331116766394,yotan_tutup
